,cuisine,id,ingredient_list
768,indian,24125,"fresh red chili, lime, flour, lime wedges, chutney, tumeric, fresh ginger, yoghurt, sea salt, bicarbonate of soda, olive oil, sweet potatoes, baking potatoes, coriander, chickpea flour, red chili peppers, ground black pepper, spring onions, mustard seeds"
769,indian,41056,"coarse salt, olive oil, water, chapati flour, whole wheat flour"
770,indian,14447,"tomatoes, fresh ginger, chili powder, cumin seed, ground turmeric, lime, garam masala, salt, black mustard seeds, asafetida, water, coriander seeds, russet potatoes, garlic cloves, hing (powder), cauliflower, amchur, jalapeno chilies, cilantro leaves, onions, canola oil"
771,indian,38618,"rice, salt, coconut, water, oil"
772,indian,24477,"halibut fillets, mustard oil, fennel seeds, chili powder, clove, coriander seeds, tumeric, cumin seed"
773,indian,48332,"russet potatoes, chili powder, kosher salt, vegetable oil"
774,indian,2714,"curry powder, garlic, lemon juice, ghee, potatoes, salt, carrots, onions, ginger, frozen spring roll wrappers, mustard seeds, cauliflower, peas, cumin seed, chillies"
775,indian,4176,"tomatoes, vegetable stock, cumin seed, zucchini, ginger, coriander, red chili peppers, sunflower oil, garlic cloves, prawns, ground coriander, ground turmeric"
776,indian,31126,"green cardamom pods, whole milk, carrots, sliced almonds, raisins, sugar, vegetable oil, almonds, clotted cream"
777,indian,19579,"tumeric, salt, cumin, water, margarine, pepper, yellow split peas, clove, cayenne, onions"
778,indian,42037,"coriander seeds, salt, fresh curry leaves, split black lentils, dried red chile peppers, sesame seeds, vegetable oil, bengal gram, cumin seed"
779,indian,15580,"tomato paste, peeled fresh ginger, chopped onion, ground cumin, fat free less sodium chicken broth, chopped celery, chopped cilantro fresh, red lentils, ground black pepper, salt, ground turmeric, granny smith apples, light coconut milk, fresh lime juice"
780,indian,29528,"dried lentils, crushed tomatoes, raisins, ground cumin, pepper, kidney beans, salt, white onion, olive oil, garlic, curry powder, garbanzo beans, cayenne pepper"
781,indian,32169,"water, chilli paste, oil, saffron, cooked rice, meat, curds, lemon juice, mint leaves, salt, ground cardamom, garlic paste, cinnamon, cumin seed, clarified butter"
782,indian,691,"salt, whole wheat flour, water, flour"
783,indian,47342,"cilantro leaves, lemon juice, sweet potatoes, cumin seed, green chilies, chaat masala, chili powder, rock salt"
784,indian,42359,"melted butter, active dry yeast, whole milk, all-purpose flour, plain yogurt, baking soda, cheese, water, herbs, garlic, sugar, whole wheat flour, baking powder, onions"
785,indian,42240,"white vinegar, fat free less sodium chicken broth, baking potatoes, chopped onion, ground cardamom, black peppercorns, cooking spray, salt, cumin seed, chopped cilantro fresh, sugar, ground red pepper, boneless pork loin, garlic cloves, ground cinnamon, fresh ginger, diced tomatoes, ground coriander, mustard seeds"
786,indian,42096,"almonds, oil, sugar, salt, ghee, mashed banana, ground cardamom, whole wheat flour, all-purpose flour"
787,indian,13265,"mild curry powder, silver dragees, sweetened coconut flakes, confectioners sugar, eggs, white cake mix, vegetable oil, fresh lemon juice, coconut extract, unsalted butter, cream cheese, white sugar, fresh basil, water, lemon, heavy whipping cream"
788,indian,4040,"garam masala, salt, cauliflower, chili powder, coriander, potatoes, onions, tumeric, butter"
789,indian,48612,"pepper, garam masala, paneer, ground cayenne pepper, ground turmeric, fresh cilantro, mustard greens, salt, basmati rice, ground cumin, water, yoghurt, purple onion, ghee, mango, spinach, kale, ginger, garlic cloves, naan"
790,indian,48464,"tomatoes, lemon, chopped cilantro, kosher salt, green pepper, sweet onion, dark brown sugar, chiles, ginger"
791,indian,33470,"curry leaves, ground black pepper, boneless chicken, salt, rice flour, eggs, yoghurt, lemon, green chilies, ground turmeric, fresh curry leaves, chili powder, ginger, cumin seed, seasoning, water, crushed garlic, garlic, oil"
792,indian,41943,"heavy cream, sugar, carrots, golden raisins, ground cardamom"
793,indian,45057,"curry powder, diced tomatoes, sliced mushrooms, finely chopped onion, all-purpose flour, chopped green bell pepper, salt, black pepper, cooking spray, boneless pork loin"
794,indian,12308,"tomatoes, vegetable oil, green pepper, onions, garam masala, paneer, cumin seed, ground turmeric, fresh ginger root, wine vinegar, green chilies, yellow peppers, chili powder, salt, chillies"
795,indian,20568,"minced garlic, salt, ground cumin, green onions, red bell pepper, minced onion, ground coriander, eggs, sesame oil, ground turmeric"
796,indian,12576,"tomato purée, garam masala, heavy cream, salt, onions, olive oil, boneless skinless chicken breasts, cilantro, cayenne pepper, black pepper, bay leaves, paprika, greek style plain yogurt, cumin, fresh ginger, cinnamon, garlic, corn starch"
797,indian,44172,"fresh ginger, salt, ghee, ground cloves, fenugreek, dried chile, chicken thighs, garam masala, garlic cloves, onions, grated coconut, chili powder, coconut milk, ground turmeric"
798,indian,49004,"chicken stock, fresh ginger, sea salt, garlic cloves, basmati rice, fresh coriander, ground black pepper, green chilies, onions, tumeric, garam masala, cilantro leaves, lamb leg, ground cumin, olive oil, yoghurt, cumin seed, chopped fresh mint"
799,indian,40623,"sweetened condensed milk, sweetened coconut flakes, sliced almonds, ground cardamom"
800,indian,37707,"spinach, milk, paneer, onions, minced garlic, chili powder, jeera, ground turmeric, asafoetida, garam masala, curds, coriander, tomato paste, minced ginger, kasuri methi, ghee"
801,indian,43434,"salt, basmati rice, coconut milk"
802,indian,38893,"water, bawang goreng, tumeric, red chile powder, salt, fish sauce, minced ginger, shallots, minced garlic, beef, peanut oil"
803,indian,43136,"tumeric, finely chopped onion, vegetable oil, black mustard seeds, water, jalapeno chilies, salt, minced garlic, potatoes, peas, frozen peas, whole wheat flour, yukon gold potatoes, all-purpose flour"
804,indian,10670,"garlic paste, coriander seeds, cinnamon sticks, clove, white onion, vegetable oil, green cardamom pods, boneless chicken skinless thigh, bay leaves, black peppercorns, curry powder, red pepper flakes"
805,indian,48473,"curry leaves, eggplant, sweet potatoes, green chilies, mustard seeds, tumeric, ground black pepper, sea salt, ground coriander, onions, tomatoes, garam masala, chili powder, okra, coconut milk, haricots verts, olive oil, potatoes, peas, cumin seed"
806,indian,14470,"coconut oil, brown mustard seeds, garlic, ground turmeric, water, sea salt, cumin seed, baby spinach leaves, chili powder, yellow onion, tomatoes, mung beans, ginger, carrots"
807,indian,14021,"whole wheat flour, seeds, lemon juice, semolina, vermicelli, green chilies, puffed rice, water, mint leaves, salt, onions, sugar, potatoes, vegetable oil, chutney"
808,indian,3085,"sweet potatoes, onions, coconut milk, frozen peas, vegetable stock, coriander, potatoes, curry paste"
809,indian,23605,"chat masala, onion rings, extra-virgin olive oil, lime slices, fenugreek leaves, chopped cilantro"
810,indian,38544,"half & half, diced tomatoes, purple onion, spices, ginger, bird chile, boneless skinless chicken breasts, cilantro, english cucumber, mint, lemon, garlic, naan"
811,indian,21428,"fresh ginger, salt, onions, tomatoes, chili powder, garlic cloves, coriander powder, green chilies, ground turmeric, daal, cracked black pepper, chopped cilantro"
812,indian,29978,"flour, paneer, fresh mint, chopped bell pepper, cracked black pepper, green chilies, cabbage, water, grating cheese, salt, coriander, baking soda, green peas, curds, mango"
813,indian,8238,"cooked rice, shallots, serrano chile, white vinegar, fresh curry leaves, light coconut milk, large shrimp, kosher salt, ginger, ground turmeric, tomatoes, ground red pepper, sweet paprika, canola oil"
814,indian,13355,"curry leaves, cilantro leaves, chicken thighs, tamarind pulp, fenugreek seeds, chicken stock, sea salt, garlic cloves, chili flakes, yellow onion, chicken"
815,indian,44646,"clove, cooking spray, salt, semi-sweet chocolate morsels, granulated sugar, butter, cardamom pods, unsweetened cocoa powder, brown sugar, baking powder, all-purpose flour, allspice, large eggs, 1% low-fat milk, cinnamon sticks"
816,indian,26796,"clove, coriander seeds, ginger, cumin seed, ground turmeric, chiles, cinnamon, yellow onion, black mustard seeds, black peppercorns, hungarian paprika, garlic, palm vinegar, canola oil, light brown sugar, boneless chicken skinless thigh, small new potatoes, fenugreek seeds, cooked white rice"
817,indian,42677,"shallots, asafetida, kosher salt, cumin seed, red chili peppers, ginger, canola oil, ground black pepper, greens"
818,indian,1145,"red lentils, finely chopped onion, Bengali 5 Spice, dal, ground cumin, cauliflower, red chili peppers, diced tomatoes, ground coriander, frozen peas, chiles, zucchini, fine sea salt, chopped cilantro, chile powder, warm water, ginger, carrots, canola oil"
819,indian,35061,"sugar, coriander seeds, shallots, tamarind paste, canola oil, green chile, fresh ginger, low sodium chicken broth, all-purpose flour, garlic cloves, fillet red snapper, ground black pepper, extra-virgin olive oil, rice, coconut, large eggs, salt, cumin seed"
820,indian,44887,"tomato purée, water, crushed garlic, paneer, lemon juice, sugar, garam masala, ginger, ground coriander, tumeric, light cream, butter, salt, ground cumin, red chili peppers, yoghurt, kasuri methi, oil"
821,indian,27851,"nutmeg, minced garlic, ground black pepper, yoghurt, lemon, turkey thigh, fresh lemon juice, ground cumin, black pepper, olive oil, bell pepper, balsamic vinegar, ginger, salt, smoked paprika, brown sugar, curry powder, chili paste, chili powder, diced tomatoes, purple onion, ground cardamom, ground ginger, kosher salt, garam masala, chopped fresh chives, ground thyme, apples, english cucumber, cumin"
822,indian,8779,"garam masala, green peas, organic vegetable broth, Madras curry powder, fat free yogurt, butter, all-purpose flour, red bell pepper, large shrimp, peeled fresh ginger, salt, garlic cloves, basmati rice, water, diced tomatoes, chopped onion, coconut milk"
823,indian,7910,"tomatoes, curry powder, vegetable oil, gingerroot, ground cloves, mango chutney, salt, boiling potatoes, eggs, minced onion, cinnamon, coriander, plain yogurt, chili powder, green chilies, ground cumin"
824,indian,42919,"ground cardamom, ground cinnamon, ancho powder, ground turmeric"
825,indian,5598,"white onion, peeled fresh ginger, cayenne pepper, chopped cilantro fresh, ground cinnamon, sesame seeds, vegetable oil, ground coriander, clove, water, chili powder, cardamom pods, japanese eggplants, tumeric, bay leaves, vegetable broth, garlic cloves"
826,indian,19948,"boneless chicken skinless thigh, lemon, garlic, naan, tomato paste, garam masala, cilantro, cayenne pepper, ground cumin, plain yogurt, paprika, purple onion, mango, mint, vegetable oil, ginger, shredded mozzarella cheese"
827,indian,9860,"fennel, chopped cilantro, tofu, spices, dried cranberries, pistachios, onions, olive oil, salt"
828,indian,49716,"water, cinnamon, garlic, cardamom, onions, clove, mint leaves, star anise, green chilies, bay leaf, basmati rice, vegetables, ginger, salt, cucumber, cashew nuts, fennel seeds, chili powder, grated carrot, curds, ghee, ground turmeric"
829,indian,973,"fresh cilantro, salt, ground cumin, unsalted cashews, heavy whipping cream, fresh ginger root, lemon juice, minced garlic, chile pepper, chicken"
830,indian,29920,"garam masala, green chilies, onions, tomatoes, chili powder, oil, ground turmeric, fresh green peas, coriander powder, cumin seed, cashew nuts, milk, cilantro leaves, mustard seeds"
831,indian,32262,"pinenuts, canned tomatoes, garlic cloves, onions, fresh spinach, cayenne, salt, cinnamon sticks, clove, coriander seeds, lamb shoulder, fresh lemon juice, ground cumin, plain yogurt, vegetable oil, gingerroot, bay leaf"
832,indian,6448,"cauliflower, olive oil, bell pepper, garlic cloves, frozen peas, tumeric, ground black pepper, purple onion, green beans, naan, tomatoes, garam masala, paprika, carrots, chopped cilantro fresh, sugar, potatoes, salt, ginger root"
833,indian,4892,"moong dal, cilantro leaves, onions, tomatoes, capsicum, lemon juice, green mango, oil, garlic paste, salt, carrots"
834,indian,29411,"potatoes, ginger, oil, red chili powder, crushed garlic, all-purpose flour, vegetable oil, salt, onions, tumeric, cilantro, green chilies"
835,indian,16435,"chiles, peeled fresh ginger, salt, plum tomatoes, curry powder, low-sodium fat-free chicken broth, okra, reduced fat coconut milk, sea scallops, large garlic cloves, onions, black pepper, vegetable oil, cilantro leaves"
836,indian,11272,"fish fillets, Biryani Masala, salt, green chilies, onions, clove, garam masala, chili powder, rice, oil, ground turmeric, milk, yoghurt, cilantro leaves, cumin seed, peppercorns, garlic paste, coriander powder, cinnamon, green cardamom, hot water, ginger paste"
837,indian,33441,"cilantro, green chilies, potatoes, green peas, chutney, bread crumbs, ginger, oil, yoghurt, salt"
838,indian,4157,"yellow mustard seeds, soy milk, red pepper flakes, carrots, curry powder, potatoes, salt, frozen peas, whole wheat pastry flour, agave nectar, garlic, onions, ground ginger, low sodium vegetable broth, vegetable oil, all-purpose flour, ground cumin"
839,indian,2388,"pita chips, assorted fresh vegetables, salt, plain yogurt, ground black pepper, large garlic cloves, cumin seed, pita bread, olive oil, ground red pepper, chickpeas, water, tahini, extra-virgin olive oil, lemon juice"
840,indian,29868,"tomatoes, amchur, salt, oil, masala, red chili powder, cinnamon, rajma, bay leaf, fenugreek leaves, garam masala, cilantro leaves, jeera, ground cumin, fennel seeds, milk, star anise, curds, onions"
